,HOME,HOME_id,AWAY,AWAY_id,SEASON,GAMEDAY_FMT,weighted_ORPM_HOME,weighted_DRPM_HOME,weighted_ORPM_AWAY,weighted_DRPM_AWAY,HOMEWIN
6057,ORL,1610612753,DEN,1610612743,2014,2014-03-12,-1.3410137103842708,-0.5816807003971817,0.12868909327802874,-1.155577258883153,False
6058,OKC,1610612760,CHA,1610612766,2014,2014-03-02,0.2210155411481559,0.8824458785572022,-0.2796917233488521,-1.0189411654100513,True
6059,BKN,1610612751,DET,1610612765,2014,2014-04-04,0.5791351483748083,0.13800528284870744,0.2707189864180209,-0.5727171264540619,True
6060,CHA,1610612766,OKC,1610612760,2014,2013-12-27,-0.2796917233488521,-1.0189411654100513,0.2210155411481559,0.8824458785572022,False
6061,OKC,1610612760,HOU,1610612745,2014,2014-03-11,0.2210155411481559,0.8824458785572022,0.6237526445604971,0.29074923458449936,True
6062,CHI,1610612741,MIA,1610612748,2014,2013-12-05,-0.4154364635370348,0.2711807768286885,0.6724834707162021,0.09506319663447277,True
6063,CHA,1610612766,HOU,1610612745,2014,2014-03-24,-0.2796917233488521,-1.0189411654100513,0.6237526445604971,0.29074923458449936,False
6064,PHX,1610612756,OKC,1610612760,2014,2014-03-06,-1.0537387989894609,-0.8547349266246179,0.2210155411481559,0.8824458785572022,True
6065,MIL,1610612749,BKN,1610612751,2014,2013-12-07,-0.5868490559219968,-0.17760939609260898,0.5791351483748083,0.13800528284870744,False
6066,BKN,1610612751,HOU,1610612745,2014,2014-04-01,0.5791351483748083,0.13800528284870744,0.6237526445604971,0.29074923458449936,True
6067,CHI,1610612741,PHX,1610612756,2014,2014-01-07,-0.4154364635370348,0.2711807768286885,-1.0537387989894609,-0.8547349266246179,True
6068,CHI,1610612741,DAL,1610612742,2014,2013-12-28,-0.4154364635370348,0.2711807768286885,0.2864879173405705,0.4984269665470984,False
6069,OKC,1610612760,DEN,1610612743,2014,2014-03-24,0.2210155411481559,0.8824458785572022,0.12868909327802874,-1.155577258883153,True
6070,MIL,1610612749,ORL,1610612753,2014,2014-02-18,-0.5868490559219968,-0.17760939609260898,-1.3410137103842708,-0.5816807003971817,True
6071,CHI,1610612741,UTA,1610612762,2014,2013-11-08,-0.4154364635370348,0.2711807768286885,-0.3812787009021352,-0.13136861371951442,True
6072,POR,1610612757,SAS,1610612759,2014,2013-11-02,0.13350044844472025,-0.6367272451685104,0.1539635005679078,0.4230212966388479,True
6073,MIL,1610612749,DEN,1610612743,2014,2014-02-20,-0.5868490559219968,-0.17760939609260898,0.12868909327802874,-1.155577258883153,False
6074,OKC,1610612760,MIN,1610612750,2014,2013-12-01,0.2210155411481559,0.8824458785572022,0.2787685820646679,-0.07856609546010772,True
6075,MIL,1610612749,CHA,1610612766,2014,2013-11-23,-0.5868490559219968,-0.17760939609260898,-0.2796917233488521,-1.0189411654100513,False
6076,POR,1610612757,CHI,1610612741,2014,2013-11-22,0.13350044844472025,-0.6367272451685104,-0.4154364635370348,0.2711807768286885,True
6077,PHX,1610612756,NYK,1610612752,2014,2014-03-28,-1.0537387989894609,-0.8547349266246179,0.18564987569496755,-0.2021402373540272,True
6078,CHA,1610612766,BKN,1610612751,2014,2014-03-26,-0.2796917233488521,-1.0189411654100513,0.5791351483748083,0.13800528284870744,True
6079,ORL,1610612753,HOU,1610612745,2014,2014-03-05,-1.3410137103842708,-0.5816807003971817,0.6237526445604971,0.29074923458449936,False
6080,OKC,1610612760,NOP,1610612740,2014,2014-04-11,0.2210155411481559,0.8824458785572022,-0.29711438734653123,-0.5480746987058135,True
6081,OKC,1610612760,LAL,1610612747,2014,2013-12-13,0.2210155411481559,0.8824458785572022,0.1108245298866818,-1.155946780023388,True
6082,OKC,1610612760,SAS,1610612759,2014,2013-11-27,0.2210155411481559,0.8824458785572022,0.1539635005679078,0.4230212966388479,True
6083,ORL,1610612753,WAS,1610612764,2014,2014-03-14,-1.3410137103842708,-0.5816807003971817,-0.3215195323979513,-0.3367769449990855,False
6084,BKN,1610612751,ATL,1610612737,2014,2014-04-11,0.5791351483748083,0.13800528284870744,0.2588497584343091,0.1231388493947196,False
6085,CHI,1610612741,ORL,1610612753,2014,2014-04-14,-0.4154364635370348,0.2711807768286885,-1.3410137103842708,-0.5816807003971817,True
6086,OKC,1610612760,PHI,1610612755,2014,2014-03-04,0.2210155411481559,0.8824458785572022,-0.7547560878722978,-0.6866183128816735,True
6087,CHA,1610612766,MIL,1610612749,2014,2013-11-29,-0.2796917233488521,-1.0189411654100513,-0.5868490559219968,-0.17760939609260898,True
6088,OKC,1610612760,DEN,1610612743,2014,2013-11-18,0.2210155411481559,0.8824458785572022,0.12868909327802874,-1.155577258883153,True
6089,CHI,1610612741,ATL,1610612737,2014,2014-01-04,-0.4154364635370348,0.2711807768286885,0.2588497584343091,0.1231388493947196,True
6090,POR,1610612757,HOU,1610612745,2014,2013-11-05,0.13350044844472025,-0.6367272451685104,0.6237526445604971,0.29074923458449936,False
6091,CHA,1610612766,UTA,1610612762,2014,2013-12-21,-0.2796917233488521,-1.0189411654100513,-0.3812787009021352,-0.13136861371951442,False
6092,OKC,1610612760,SAS,1610612759,2014,2014-04-03,0.2210155411481559,0.8824458785572022,0.1539635005679078,0.4230212966388479,True
6093,DAL,1610612742,GSW,1610612744,2014,2013-11-27,0.2864879173405705,0.4984269665470984,-0.20804076639840746,0.3630700605307703,True
6094,NOP,1610612740,MEM,1610612763,2014,2013-12-13,-0.29711438734653123,-0.5480746987058135,-0.22012401120581293,0.607316434205718,True
6095,CHA,1610612766,NYK,1610612752,2014,2013-11-08,-0.2796917233488521,-1.0189411654100513,0.18564987569496755,-0.2021402373540272,False
6096,ORL,1610612753,MIL,1610612749,2014,2013-11-13,-1.3410137103842708,-0.5816807003971817,-0.5868490559219968,-0.17760939609260898,True
6097,CLE,1610612739,SAC,1610612758,2014,2014-02-11,-0.10615828396091634,-0.4996304092663509,-0.34881210692247394,-0.3171419482049509,True
6098,CHI,1610612741,OKC,1610612760,2014,2014-03-17,-0.4154364635370348,0.2711807768286885,0.2210155411481559,0.8824458785572022,False
6099,BKN,1610612751,LAC,1610612746,2014,2013-12-12,0.5791351483748083,0.13800528284870744,0.8257078941030949,-0.6432272658174345,True
6100,CLE,1610612739,MEM,1610612763,2014,2014-02-09,-0.10615828396091634,-0.4996304092663509,-0.22012401120581293,0.607316434205718,True
6101,CLE,1610612739,ORL,1610612753,2014,2014-02-19,-0.10615828396091634,-0.4996304092663509,-1.3410137103842708,-0.5816807003971817,True
6102,CHI,1610612741,PHI,1610612755,2014,2014-03-22,-0.4154364635370348,0.2711807768286885,-0.7547560878722978,-0.6866183128816735,True
6103,CLE,1610612739,LAL,1610612747,2014,2014-02-05,-0.10615828396091634,-0.4996304092663509,0.1108245298866818,-1.155946780023388,False
6104,CLE,1610612739,CHA,1610612766,2014,2013-11-15,-0.10615828396091634,-0.4996304092663509,-0.2796917233488521,-1.0189411654100513,False
6105,CHI,1610612741,IND,1610612754,2014,2014-03-24,-0.4154364635370348,0.2711807768286885,-0.2934160287932239,0.7539392205614912,True
6106,PHX,1610612756,DEN,1610612743,2014,2013-11-08,-1.0537387989894609,-0.8547349266246179,0.12868909327802874,-1.155577258883153,True
6107,MIL,1610612749,IND,1610612754,2014,2014-02-22,-0.5868490559219968,-0.17760939609260898,-0.2934160287932239,0.7539392205614912,False
6108,CHI,1610612741,ORL,1610612753,2014,2013-12-16,-0.4154364635370348,0.2711807768286885,-1.3410137103842708,-0.5816807003971817,False
6109,POR,1610612757,MEM,1610612763,2014,2014-03-30,0.13350044844472025,-0.6367272451685104,-0.22012401120581293,0.607316434205718,True
6110,CHA,1610612766,SAC,1610612758,2014,2013-12-17,-0.2796917233488521,-1.0189411654100513,-0.34881210692247394,-0.3171419482049509,True
6111,DAL,1610612742,LAL,1610612747,2014,2014-01-07,0.2864879173405705,0.4984269665470984,0.1108245298866818,-1.155946780023388,True
6112,OKC,1610612760,HOU,1610612745,2014,2013-12-29,0.2210155411481559,0.8824458785572022,0.6237526445604971,0.29074923458449936,True
6113,CLE,1610612739,IND,1610612754,2014,2014-03-30,-0.10615828396091634,-0.4996304092663509,-0.2934160287932239,0.7539392205614912,True
6114,OKC,1610612760,SAC,1610612758,2014,2014-01-19,0.2210155411481559,0.8824458785572022,-0.34881210692247394,-0.3171419482049509,True
6115,PHX,1610612756,SAS,1610612759,2014,2014-02-21,-1.0537387989894609,-0.8547349266246179,0.1539635005679078,0.4230212966388479,True
6116,BKN,1610612751,BOS,1610612738,2014,2013-12-10,0.5791351483748083,0.13800528284870744,-1.0916619329134931,-0.3651164319840716,True
6117,CHA,1610612766,ORL,1610612753,2014,2013-12-11,-0.2796917233488521,-1.0189411654100513,-1.3410137103842708,-0.5816807003971817,False
6118,OKC,1610612760,ATL,1610612737,2014,2014-01-27,0.2210155411481559,0.8824458785572022,0.2588497584343091,0.1231388493947196,True
6119,CHI,1610612741,MIL,1610612749,2014,2013-12-10,-0.4154364635370348,0.2711807768286885,-0.5868490559219968,-0.17760939609260898,False
6120,PHX,1610612756,LAL,1610612747,2014,2014-01-15,-1.0537387989894609,-0.8547349266246179,0.1108245298866818,-1.155946780023388,True
6121,CHI,1610612741,BOS,1610612738,2014,2014-03-31,-0.4154364635370348,0.2711807768286885,-1.0916619329134931,-0.3651164319840716,True
6122,OKC,1610612760,POR,1610612757,2014,2014-01-21,0.2210155411481559,0.8824458785572022,0.13350044844472025,-0.6367272451685104,True
6123,CHA,1610612766,LAL,1610612747,2014,2013-12-14,-0.2796917233488521,-1.0189411654100513,0.1108245298866818,-1.155946780023388,False
6124,CHA,1610612766,IND,1610612754,2014,2013-11-27,-0.2796917233488521,-1.0189411654100513,-0.2934160287932239,0.7539392205614912,False
6125,CLE,1610612739,ATL,1610612737,2014,2013-12-26,-0.10615828396091634,-0.4996304092663509,0.2588497584343091,0.1231388493947196,False
6126,CHI,1610612741,CLE,1610612739,2014,2013-12-21,-0.4154364635370348,0.2711807768286885,-0.10615828396091634,-0.4996304092663509,True
6127,OKC,1610612760,TOR,1610612761,2014,2013-12-22,0.2210155411481559,0.8824458785572022,-0.15899010654300585,-0.17677574630732862,False
6128,PHX,1610612756,OKC,1610612760,2014,2014-04-06,-1.0537387989894609,-0.8547349266246179,0.2210155411481559,0.8824458785572022,True
6129,PHX,1610612756,SAC,1610612758,2014,2013-12-13,-1.0537387989894609,-0.8547349266246179,-0.34881210692247394,-0.3171419482049509,True
6130,MIL,1610612749,ATL,1610612737,2014,2014-01-25,-0.5868490559219968,-0.17760939609260898,0.2588497584343091,0.1231388493947196,False
6131,OKC,1610612760,CHI,1610612741,2014,2013-12-19,0.2210155411481559,0.8824458785572022,-0.4154364635370348,0.2711807768286885,True
6132,CLE,1610612739,MIA,1610612748,2014,2013-11-27,-0.10615828396091634,-0.4996304092663509,0.6724834707162021,0.09506319663447277,False
6133,SAC,1610612758,LAC,1610612746,2014,2013-11-29,-0.34881210692247394,-0.3171419482049509,0.8257078941030949,-0.6432272658174345,False
6134,OKC,1610612760,BKN,1610612751,2014,2014-01-02,0.2210155411481559,0.8824458785572022,0.5791351483748083,0.13800528284870744,False
6135,DAL,1610612742,ORL,1610612753,2014,2014-01-13,0.2864879173405705,0.4984269665470984,-1.3410137103842708,-0.5816807003971817,True
6136,OKC,1610612760,BOS,1610612738,2014,2014-01-05,0.2210155411481559,0.8824458785572022,-1.0916619329134931,-0.3651164319840716,True
6137,OKC,1610612760,MIL,1610612749,2014,2014-01-11,0.2210155411481559,0.8824458785572022,-0.5868490559219968,-0.17760939609260898,True
6138,CHI,1610612741,GSW,1610612744,2014,2014-02-26,-0.4154364635370348,0.2711807768286885,-0.20804076639840746,0.3630700605307703,True
6139,CLE,1610612739,CHI,1610612741,2014,2013-11-30,-0.10615828396091634,-0.4996304092663509,-0.4154364635370348,0.2711807768286885,True
6140,CLE,1610612739,PHI,1610612755,2014,2013-11-09,-0.10615828396091634,-0.4996304092663509,-0.7547560878722978,-0.6866183128816735,True
6141,CHI,1610612741,BKN,1610612751,2014,2014-02-13,-0.4154364635370348,0.2711807768286885,0.5791351483748083,0.13800528284870744,True
6142,SAC,1610612758,HOU,1610612745,2014,2013-12-15,-0.34881210692247394,-0.3171419482049509,0.6237526445604971,0.29074923458449936,True
6143,CLE,1610612739,LAC,1610612746,2014,2013-12-07,-0.10615828396091634,-0.4996304092663509,0.8257078941030949,-0.6432272658174345,True
6144,MIL,1610612749,LAL,1610612747,2014,2014-03-27,-0.5868490559219968,-0.17760939609260898,0.1108245298866818,-1.155946780023388,True
6145,OKC,1610612760,GSW,1610612744,2014,2014-01-17,0.2210155411481559,0.8824458785572022,-0.20804076639840746,0.3630700605307703,True
6146,CLE,1610612739,MIN,1610612750,2014,2013-11-04,-0.10615828396091634,-0.4996304092663509,0.2787685820646679,-0.07856609546010772,True
6147,CHI,1610612741,DEN,1610612743,2014,2014-02-21,-0.4154364635370348,0.2711807768286885,0.12868909327802874,-1.155577258883153,True
6148,CHI,1610612741,ATL,1610612737,2014,2014-02-11,-0.4154364635370348,0.2711807768286885,0.2588497584343091,0.1231388493947196,True
6149,POR,1610612757,TOR,1610612761,2014,2014-02-01,0.13350044844472025,-0.6367272451685104,-0.15899010654300585,-0.17677574630732862,True
6150,DAL,1610612742,SAC,1610612758,2014,2014-01-31,0.2864879173405705,0.4984269665470984,-0.34881210692247394,-0.3171419482049509,True
6151,CHI,1610612741,TOR,1610612761,2014,2013-12-14,-0.4154364635370348,0.2711807768286885,-0.15899010654300585,-0.17677574630732862,False
6152,DAL,1610612742,NYK,1610612752,2014,2014-01-05,0.2864879173405705,0.4984269665470984,0.18564987569496755,-0.2021402373540272,False
6153,CLE,1610612739,WAS,1610612764,2014,2013-11-20,-0.10615828396091634,-0.4996304092663509,-0.3215195323979513,-0.3367769449990855,False
6154,MIL,1610612749,TOR,1610612761,2014,2014-04-05,-0.5868490559219968,-0.17760939609260898,-0.15899010654300585,-0.17677574630732862,False
6155,PHX,1610612756,GSW,1610612744,2014,2013-12-15,-1.0537387989894609,-0.8547349266246179,-0.20804076639840746,0.3630700605307703,True
6156,MIL,1610612749,PHX,1610612756,2014,2014-01-29,-0.5868490559219968,-0.17760939609260898,-1.0537387989894609,-0.8547349266246179,False
6157,CLE,1610612739,NYK,1610612752,2014,2013-12-10,-0.10615828396091634,-0.4996304092663509,0.18564987569496755,-0.2021402373540272,True
6158,CLE,1610612739,TOR,1610612761,2014,2014-02-25,-0.10615828396091634,-0.4996304092663509,-0.15899010654300585,-0.17677574630732862,False
6159,CLE,1610612739,WAS,1610612764,2014,2014-02-23,-0.10615828396091634,-0.4996304092663509,-0.3215195323979513,-0.3367769449990855,False
6160,CLE,1610612739,POR,1610612757,2014,2013-12-17,-0.10615828396091634,-0.4996304092663509,0.13350044844472025,-0.6367272451685104,False
6161,MIL,1610612749,LAC,1610612746,2014,2014-01-27,-0.5868490559219968,-0.17760939609260898,0.8257078941030949,-0.6432272658174345,False
6162,MIL,1610612749,PHI,1610612755,2014,2013-12-21,-0.5868490559219968,-0.17760939609260898,-0.7547560878722978,-0.6866183128816735,True
6163,PHX,1610612756,WAS,1610612764,2014,2014-01-24,-1.0537387989894609,-0.8547349266246179,-0.3215195323979513,-0.3367769449990855,False
6164,POR,1610612757,MIL,1610612749,2014,2014-03-18,0.13350044844472025,-0.6367272451685104,-0.5868490559219968,-0.17760939609260898,True
6165,DAL,1610612742,NOP,1610612740,2014,2014-01-11,0.2864879173405705,0.4984269665470984,-0.29711438734653123,-0.5480746987058135,True
6166,CHI,1610612741,MIL,1610612749,2014,2014-04-04,-0.4154364635370348,0.2711807768286885,-0.5868490559219968,-0.17760939609260898,True
6167,CHA,1610612766,TOR,1610612761,2014,2013-11-06,-0.2796917233488521,-1.0189411654100513,-0.15899010654300585,-0.17677574630732862,True
6168,MIN,1610612750,POR,1610612757,2014,2014-02-08,0.2787685820646679,-0.07856609546010772,0.13350044844472025,-0.6367272451685104,False
6169,CLE,1610612739,TOR,1610612761,2014,2014-03-25,-0.10615828396091634,-0.4996304092663509,-0.15899010654300585,-0.17677574630732862,True
6170,MIL,1610612749,NYK,1610612752,2014,2014-02-03,-0.5868490559219968,-0.17760939609260898,0.18564987569496755,-0.2021402373540272,True
6171,CLE,1610612739,HOU,1610612745,2014,2014-03-22,-0.10615828396091634,-0.4996304092663509,0.6237526445604971,0.29074923458449936,False
6172,CHA,1610612766,MIA,1610612748,2014,2014-01-18,-0.2796917233488521,-1.0189411654100513,0.6724834707162021,0.09506319663447277,False
6173,CHA,1610612766,BKN,1610612751,2014,2013-11-20,-0.2796917233488521,-1.0189411654100513,0.5791351483748083,0.13800528284870744,True
6174,CHA,1610612766,NYK,1610612752,2014,2014-01-14,-0.2796917233488521,-1.0189411654100513,0.18564987569496755,-0.2021402373540272,True
6175,MIN,1610612750,HOU,1610612745,2014,2014-02-10,0.2787685820646679,-0.07856609546010772,0.6237526445604971,0.29074923458449936,False
6176,CLE,1610612739,MIA,1610612748,2014,2014-03-18,-0.10615828396091634,-0.4996304092663509,0.6724834707162021,0.09506319663447277,False
6177,MIN,1610612750,OKC,1610612760,2014,2014-01-04,0.2787685820646679,-0.07856609546010772,0.2210155411481559,0.8824458785572022,False
6178,CHA,1610612766,WAS,1610612764,2014,2014-01-07,-0.2796917233488521,-1.0189411654100513,-0.3215195323979513,-0.3367769449990855,False
6179,CHA,1610612766,TOR,1610612761,2014,2014-01-20,-0.2796917233488521,-1.0189411654100513,-0.15899010654300585,-0.17677574630732862,True
6180,CLE,1610612739,OKC,1610612760,2014,2014-03-20,-0.10615828396091634,-0.4996304092663509,0.2210155411481559,0.8824458785572022,False
6181,CHI,1610612741,MEM,1610612763,2014,2014-03-07,-0.4154364635370348,0.2711807768286885,-0.22012401120581293,0.607316434205718,False
6182,MIL,1610612749,CHI,1610612741,2014,2014-01-10,-0.5868490559219968,-0.17760939609260898,-0.4154364635370348,0.2711807768286885,False
6183,PHX,1610612756,POR,1610612757,2014,2013-10-30,-1.0537387989894609,-0.8547349266246179,0.13350044844472025,-0.6367272451685104,True
6184,CLE,1610612739,DET,1610612765,2014,2014-04-09,-0.10615828396091634,-0.4996304092663509,0.2707189864180209,-0.5727171264540619,True
6185,CHI,1610612741,CHA,1610612766,2014,2014-01-11,-0.4154364635370348,0.2711807768286885,-0.2796917233488521,-1.0189411654100513,True
6186,PHX,1610612756,IND,1610612754,2014,2014-01-22,-1.0537387989894609,-0.8547349266246179,-0.2934160287932239,0.7539392205614912,True
6187,CHA,1610612766,NOP,1610612740,2014,2014-02-21,-0.2796917233488521,-1.0189411654100513,-0.29711438734653123,-0.5480746987058135,True
6188,CHA,1610612766,DET,1610612765,2014,2014-02-19,-0.2796917233488521,-1.0189411654100513,0.2707189864180209,-0.5727171264540619,True
6189,CHI,1610612741,SAC,1610612758,2014,2014-03-15,-0.4154364635370348,0.2711807768286885,-0.34881210692247394,-0.3171419482049509,True
6190,PHX,1610612756,LAC,1610612746,2014,2014-04-02,-1.0537387989894609,-0.8547349266246179,0.8257078941030949,-0.6432272658174345,False
6191,CHI,1610612741,BOS,1610612738,2014,2014-01-02,-0.4154364635370348,0.2711807768286885,-1.0916619329134931,-0.3651164319840716,True
6192,MIN,1610612750,MEM,1610612763,2014,2014-04-02,0.2787685820646679,-0.07856609546010772,-0.22012401120581293,0.607316434205718,True
6193,MIL,1610612749,CHI,1610612741,2014,2013-12-13,-0.5868490559219968,-0.17760939609260898,-0.4154364635370348,0.2711807768286885,False
6194,CHA,1610612766,MEM,1610612763,2014,2014-02-22,-0.2796917233488521,-1.0189411654100513,-0.22012401120581293,0.607316434205718,True
6195,CHI,1610612741,HOU,1610612745,2014,2014-03-13,-0.4154364635370348,0.2711807768286885,0.6237526445604971,0.29074923458449936,True
6196,PHX,1610612756,DEN,1610612743,2014,2014-01-19,-1.0537387989894609,-0.8547349266246179,0.12868909327802874,-1.155577258883153,True
6197,POR,1610612757,SAC,1610612758,2014,2014-04-09,0.13350044844472025,-0.6367272451685104,-0.34881210692247394,-0.3171419482049509,True
6198,MIN,1610612750,PHX,1610612756,2014,2014-01-08,0.2787685820646679,-0.07856609546010772,-1.0537387989894609,-0.8547349266246179,False
6199,CLE,1610612739,DET,1610612765,2014,2013-12-23,-0.10615828396091634,-0.4996304092663509,0.2707189864180209,-0.5727171264540619,False
6200,CLE,1610612739,NYK,1610612752,2014,2014-03-08,-0.10615828396091634,-0.4996304092663509,0.18564987569496755,-0.2021402373540272,False
6201,CHA,1610612766,CHI,1610612741,2014,2014-01-25,-0.2796917233488521,-1.0189411654100513,-0.4154364635370348,0.2711807768286885,False
6202,PHX,1610612756,MIN,1610612750,2014,2014-02-25,-1.0537387989894609,-0.8547349266246179,0.2787685820646679,-0.07856609546010772,False
6203,MIL,1610612749,BOS,1610612738,2014,2014-02-10,-0.5868490559219968,-0.17760939609260898,-1.0916619329134931,-0.3651164319840716,False
6204,CLE,1610612739,BKN,1610612751,2014,2013-10-30,-0.10615828396091634,-0.4996304092663509,0.5791351483748083,0.13800528284870744,True
6205,OKC,1610612760,ORL,1610612753,2014,2013-12-15,0.2210155411481559,0.8824458785572022,-1.3410137103842708,-0.5816807003971817,True
6206,MIL,1610612749,HOU,1610612745,2014,2014-02-08,-0.5868490559219968,-0.17760939609260898,0.6237526445604971,0.29074923458449936,False
6207,BKN,1610612751,NYK,1610612752,2014,2013-12-05,0.5791351483748083,0.13800528284870744,0.18564987569496755,-0.2021402373540272,False
6208,OKC,1610612760,POR,1610612757,2014,2013-12-31,0.2210155411481559,0.8824458785572022,0.13350044844472025,-0.6367272451685104,False
6209,CHA,1610612766,PHI,1610612755,2014,2013-12-06,-0.2796917233488521,-1.0189411654100513,-0.7547560878722978,-0.6866183128816735,True
6210,CHI,1610612741,POR,1610612757,2014,2014-03-28,-0.4154364635370348,0.2711807768286885,0.13350044844472025,-0.6367272451685104,False
6211,POR,1610612757,WAS,1610612764,2014,2014-03-20,0.13350044844472025,-0.6367272451685104,-0.3215195323979513,-0.3367769449990855,True
6212,CHA,1610612766,GSW,1610612744,2014,2013-12-09,-0.2796917233488521,-1.0189411654100513,-0.20804076639840746,0.3630700605307703,True
6213,DAL,1610612742,HOU,1610612745,2014,2014-01-29,0.2864879173405705,0.4984269665470984,0.6237526445604971,0.29074923458449936,False
6214,PHX,1610612756,HOU,1610612745,2014,2014-02-23,-1.0537387989894609,-0.8547349266246179,0.6237526445604971,0.29074923458449936,False
6215,PHX,1610612756,UTA,1610612762,2014,2013-11-30,-1.0537387989894609,-0.8547349266246179,-0.3812787009021352,-0.13136861371951442,False
6216,CLE,1610612739,DEN,1610612743,2014,2013-12-04,-0.10615828396091634,-0.4996304092663509,0.12868909327802874,-1.155577258883153,True
6217,MIL,1610612749,SAS,1610612759,2014,2013-12-11,-0.5868490559219968,-0.17760939609260898,0.1539635005679078,0.4230212966388479,False
6218,CHI,1610612741,NYK,1610612752,2014,2014-03-02,-0.4154364635370348,0.2711807768286885,0.18564987569496755,-0.2021402373540272,True
6219,PHX,1610612756,NOP,1610612740,2014,2014-02-28,-1.0537387989894609,-0.8547349266246179,-0.29711438734653123,-0.5480746987058135,True
6220,CLE,1610612739,MIL,1610612749,2014,2013-12-20,-0.10615828396091634,-0.4996304092663509,-0.5868490559219968,-0.17760939609260898,True
6221,MIN,1610612750,NOP,1610612740,2014,2014-01-01,0.2787685820646679,-0.07856609546010772,-0.29711438734653123,-0.5480746987058135,True
6222,CLE,1610612739,SAS,1610612759,2014,2014-03-04,-0.10615828396091634,-0.4996304092663509,0.1539635005679078,0.4230212966388479,False
6223,MIN,1610612750,LAL,1610612747,2014,2014-02-04,0.2787685820646679,-0.07856609546010772,0.1108245298866818,-1.155946780023388,True
6224,MIL,1610612749,MEM,1610612763,2014,2014-01-15,-0.5868490559219968,-0.17760939609260898,-0.22012401120581293,0.607316434205718,False
6225,ORL,1610612753,NYK,1610612752,2014,2014-02-21,-1.3410137103842708,-0.5816807003971817,0.18564987569496755,-0.2021402373540272,True
6226,CHA,1610612766,LAC,1610612746,2014,2014-01-22,-0.2796917233488521,-1.0189411654100513,0.8257078941030949,-0.6432272658174345,True
6227,MIL,1610612749,GSW,1610612744,2014,2014-01-07,-0.5868490559219968,-0.17760939609260898,-0.20804076639840746,0.3630700605307703,False
6228,CHI,1610612741,DET,1610612765,2014,2014-04-11,-0.4154364635370348,0.2711807768286885,0.2707189864180209,-0.5727171264540619,True
6229,CHA,1610612766,PHX,1610612756,2014,2013-11-22,-0.2796917233488521,-1.0189411654100513,-1.0537387989894609,-0.8547349266246179,False
6230,CHA,1610612766,CLE,1610612739,2014,2013-11-01,-0.2796917233488521,-1.0189411654100513,-0.10615828396091634,-0.4996304092663509,True
6231,BKN,1610612751,DEN,1610612743,2014,2013-12-03,0.5791351483748083,0.13800528284870744,0.12868909327802874,-1.155577258883153,False
6232,PHX,1610612756,DAL,1610612742,2014,2014-01-17,-1.0537387989894609,-0.8547349266246179,0.2864879173405705,0.4984269665470984,False
6233,MIN,1610612750,SAC,1610612758,2014,2014-01-15,0.2787685820646679,-0.07856609546010772,-0.34881210692247394,-0.3171419482049509,False
6234,CHA,1610612766,BOS,1610612738,2014,2013-11-25,-0.2796917233488521,-1.0189411654100513,-1.0916619329134931,-0.3651164319840716,False
6235,MIN,1610612750,CHA,1610612766,2014,2014-01-10,0.2787685820646679,-0.07856609546010772,-0.2796917233488521,-1.0189411654100513,True
6236,CLE,1610612739,GSW,1610612744,2014,2013-12-29,-0.10615828396091634,-0.4996304092663509,-0.20804076639840746,0.3630700605307703,False
6237,PHX,1610612756,ORL,1610612753,2014,2014-03-19,-1.0537387989894609,-0.8547349266246179,-1.3410137103842708,-0.5816807003971817,True
6238,MIL,1610612749,OKC,1610612760,2014,2013-11-16,-0.5868490559219968,-0.17760939609260898,0.2210155411481559,0.8824458785572022,False
6239,BKN,1610612751,NYK,1610612752,2014,2014-04-15,0.5791351483748083,0.13800528284870744,0.18564987569496755,-0.2021402373540272,False
6240,CHI,1610612741,PHI,1610612755,2014,2014-01-18,-0.4154364635370348,0.2711807768286885,-0.7547560878722978,-0.6866183128816735,True
6241,PHI,1610612755,CLE,1610612739,2014,2013-11-08,-0.7547560878722978,-0.6866183128816735,-0.10615828396091634,-0.4996304092663509,True
6242,BKN,1610612751,SAS,1610612759,2014,2014-02-06,0.5791351483748083,0.13800528284870744,0.1539635005679078,0.4230212966388479,True
6243,POR,1610612757,ORL,1610612753,2014,2014-01-08,0.13350044844472025,-0.6367272451685104,-1.3410137103842708,-0.5816807003971817,True
6244,PHI,1610612755,LAL,1610612747,2014,2014-02-07,-0.7547560878722978,-0.6866183128816735,0.1108245298866818,-1.155946780023388,False
6245,POR,1610612757,NYK,1610612752,2014,2013-11-25,0.13350044844472025,-0.6367272451685104,0.18564987569496755,-0.2021402373540272,True
6246,PHX,1610612756,SAC,1610612758,2014,2013-11-20,-1.0537387989894609,-0.8547349266246179,-0.34881210692247394,-0.3171419482049509,False
6247,PHI,1610612755,WAS,1610612764,2014,2013-11-06,-0.7547560878722978,-0.6866183128816735,-0.3215195323979513,-0.3367769449990855,False
6248,PHI,1610612755,DET,1610612765,2014,2014-03-29,-0.7547560878722978,-0.6866183128816735,0.2707189864180209,-0.5727171264540619,True
6249,PHI,1610612755,BOS,1610612738,2014,2014-02-05,-0.7547560878722978,-0.6866183128816735,-1.0916619329134931,-0.3651164319840716,False
6250,DAL,1610612742,DEN,1610612743,2014,2013-11-25,0.2864879173405705,0.4984269665470984,0.12868909327802874,-1.155577258883153,False
6251,BKN,1610612751,CHA,1610612766,2014,2014-03-19,0.5791351483748083,0.13800528284870744,-0.2796917233488521,-1.0189411654100513,True
