,Unnamed: 0,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes,Date_c,Home_abb,Date_fmt,Date_shifted,Season,Errorlabel,RegularSeason,date_check,team_check,exist_check
3939,2187,Sat Feb 6 2010,10:00p,Los Angeles Lakers,99,Portland Trail Blazers,82,Box Score,,20688,,Feb 6 2010,POR,2010-02-06,02-07-2010,2009-10,1,1,Feb 6 2010,POR,1.0
3940,2299,Fri Feb 26 2010,8:00p,Portland Trail Blazers,111,Chicago Bulls,115,Box Score,OT,21508,,Feb 26 2010,CHI,2010-02-26,02-27-2010,2009-10,0,1,Feb 26 2010,CHI,1.0
3941,14013,Wed Nov 18 2009,7:00p,Charlotte Bobcats,84,Philadelphia 76ers,86,Box Score,,11585,,Nov 18 2009,PHI,2009-11-18,11-19-2009,2009-10,1,1,Nov 18 2009,PHI,1.0
3942,2346,Wed Mar 3 2010,10:00p,Indiana Pacers,79,Portland Trail Blazers,102,Box Score,,20623,,Mar 3 2010,POR,2010-03-03,03-04-2010,2009-10,1,1,,,
3943,10673,Sat Jan 8 2011,7:00p,Milwaukee Bucks,115,New Jersey Nets,92,Box Score,,12898,,Jan 8 2011,NJN,2011-01-08,01-09-2011,2010-11,1,1,,,
3944,1126,Fri Oct 29 2010,7:00p,Sacramento Kings,100,New Jersey Nets,106,Box Score,,13482,,Oct 29 2010,NJN,2010-10-29,10-30-2010,2010-11,1,1,,,
3945,10789,Mon Jan 24 2011,7:00p,Phoenix Suns,95,Philadelphia 76ers,105,Box Score,,14881,,Jan 24 2011,PHI,2011-01-24,01-25-2011,2010-11,1,1,,,
3946,9723,Sat Mar 26 2011,9:00p,Dallas Mavericks,94,Utah Jazz,77,Box Score,,19649,,Mar 26 2011,UTA,2011-03-26,03-27-2011,2010-11,1,1,Mar 26 2011,UTA,1.0
3947,9746,Wed Mar 30 2011,7:00p,Detroit Pistons,101,Indiana Pacers,111,Box Score,,9390,,Mar 30 2011,IND,2011-03-30,03-31-2011,2010-11,1,1,Mar 30 2011,IND,1.0
3948,10730,Sun Jan 16 2011,3:30p,Los Angeles Lakers,92,Los Angeles Clippers,99,Box Score,,19905,,Jan 16 2011,LAC,2011-01-16,01-17-2011,2010-11,1,1,,,
3949,1356,Mon Nov 29 2010,9:00p,Milwaukee Bucks,88,Utah Jazz,109,Box Score,,18497,,Nov 29 2010,UTA,2010-11-29,11-30-2010,2010-11,1,1,Nov 29 2010,UTA,1.0
3950,347,Sat Dec 18 2010,7:00p,Philadelphia 76ers,97,Orlando Magic,89,Box Score,,18846,,Dec 18 2010,ORL,2010-12-18,12-19-2010,2010-11,1,1,Dec 18 2010,ORL,1.0
3951,10071,Sat Feb 12 2011,8:00p,Chicago Bulls,97,New Orleans Hornets,88,Box Score,,17831,,Feb 12 2011,NOH,2011-02-12,02-13-2011,2010-11,1,1,Feb 12 2011,NOH,1.0
3952,9628,Mon Mar 14 2011,7:00p,Boston Celtics,79,New Jersey Nets,88,Box Score,,18711,,Mar 14 2011,NJN,2011-03-14,03-15-2011,2010-11,1,1,Mar 14 2011,NJN,1.0
3953,10047,Wed Feb 9 2011,7:00p,New Orleans Hornets,101,New Jersey Nets,103,Box Score,OT,13316,,Feb 9 2011,NJN,2011-02-09,02-10-2011,2010-11,1,1,Feb 9 2011,NJN,1.0
3954,10774,Sat Jan 22 2011,7:00p,Dallas Mavericks,87,New Jersey Nets,86,Box Score,,14051,,Jan 22 2011,NJN,2011-01-22,01-23-2011,2010-11,1,1,Jan 22 2011,NJN,1.0
3955,8946,Thu Mar 17 2011,7:00p,Chicago Bulls,84,New Jersey Nets,73,Box Score,,18351,,Mar 17 2011,NJN,2011-03-17,03-18-2011,2010-11,1,1,Mar 17 2011,NJN,1.0
3956,9049,Wed Mar 30 2011,10:00p,Oklahoma City Thunder,116,Phoenix Suns,98,Box Score,,18033,,Mar 30 2011,PHX,2011-03-30,03-31-2011,2010-11,1,1,Mar 30 2011,PHX,1.0
3957,9027,Sun Mar 27 2011,10:30p,Dallas Mavericks,91,Phoenix Suns,83,Box Score,,17314,,Mar 27 2011,PHX,2011-03-27,03-28-2011,2010-11,1,1,Mar 27 2011,PHX,1.0
3958,10109,Thu Feb 17 2011,10:30p,Dallas Mavericks,112,Phoenix Suns,106,Box Score,,17903,,Feb 17 2011,PHX,2011-02-17,02-18-2011,2010-11,1,1,Feb 17 2011,PHX,1.0
3959,10094,Tue Feb 15 2011,9:00p,Utah Jazz,101,Phoenix Suns,102,Box Score,,16874,,Feb 15 2011,PHX,2011-02-15,02-16-2011,2010-11,1,1,Feb 15 2011,PHX,1.0
3960,8850,Fri Mar 4 2011,7:30p,Cleveland Cavaliers,119,New York Knicks,115,Box Score,,19763,,Mar 4 2011,NYK,2011-03-04,03-05-2011,2010-11,1,1,Mar 4 2011,NYK,1.0
3961,10046,Wed Feb 9 2011,7:00p,Charlotte Bobcats,103,Indiana Pacers,104,Box Score,,10268,,Feb 9 2011,IND,2011-02-09,02-10-2011,2010-11,1,1,Feb 9 2011,IND,1.0
3962,10847,Mon Jan 31 2011,9:00p,Charlotte Bobcats,78,Utah Jazz,83,Box Score,,19499,,Jan 31 2011,UTA,2011-01-31,02-01-2011,2010-11,1,1,Jan 31 2011,UTA,1.0
3963,323,Wed Dec 15 2010,7:00p,Boston Celtics,118,New York Knicks,116,Box Score,,19763,,Dec 15 2010,NYK,2010-12-15,12-16-2010,2010-11,1,1,Dec 15 2010,NYK,1.0
3964,9735,Mon Mar 28 2011,7:00p,Boston Celtics,100,Indiana Pacers,107,Box Score,,15932,,Mar 28 2011,IND,2011-03-28,03-29-2011,2010-11,1,1,Mar 28 2011,IND,1.0
3965,1167,Wed Nov 3 2010,10:30p,Oklahoma City Thunder,92,Los Angeles Clippers,107,Box Score,,18414,,Nov 3 2010,LAC,2010-11-03,11-04-2010,2010-11,0,1,Nov 3 2010,LAC,1.0
3966,258,Mon Dec 6 2010,7:00p,Atlanta Hawks,80,Orlando Magic,74,Box Score,,18846,,Dec 6 2010,ORL,2010-12-06,12-07-2010,2010-11,1,1,Dec 6 2010,ORL,1.0
3967,9545,Wed Mar 2 2011,8:00p,Indiana Pacers,89,Oklahoma City Thunder,113,Box Score,,18203,,Mar 2 2011,OKC,2011-03-02,03-03-2011,2010-11,1,1,Mar 2 2011,OKC,1.0
3968,10164,Mon Feb 28 2011,9:00p,Boston Celtics,107,Utah Jazz,102,Box Score,,19911,,Feb 28 2011,UTA,2011-02-28,03-01-2011,2010-11,1,1,Feb 28 2011,UTA,1.0
3969,285,Fri Dec 10 2010,7:00p,Charlotte Bobcats,92,Indiana Pacers,100,Box Score,,13128,,Dec 10 2010,IND,2010-12-10,12-11-2010,2010-11,1,1,Dec 10 2010,IND,1.0
3970,8995,Wed Mar 23 2011,10:00p,Toronto Raptors,106,Phoenix Suns,114,Box Score,,17865,,Mar 23 2011,PHX,2011-03-23,03-24-2011,2010-11,1,1,Mar 23 2011,PHX,1.0
3971,278,Wed Dec 8 2010,9:00p,Memphis Grizzlies,104,Phoenix Suns,98,Box Score,OT,16288,,Dec 8 2010,PHX,2010-12-08,12-09-2010,2010-11,1,1,Dec 8 2010,PHX,1.0
3972,9660,Fri Mar 18 2011,8:00p,Charlotte Bobcats,82,Oklahoma City Thunder,99,Box Score,,18203,,Mar 18 2011,OKC,2011-03-18,03-19-2011,2010-11,1,1,Mar 18 2011,OKC,1.0
3973,363,Mon Dec 20 2010,7:00p,New Orleans Hornets,93,Indiana Pacers,94,Box Score,,12271,,Dec 20 2010,IND,2010-12-20,12-21-2010,2010-11,1,1,Dec 20 2010,IND,1.0
3974,9652,Thu Mar 17 2011,7:00p,Chicago Bulls,84,New Jersey Nets,73,Box Score,,18351,,Mar 17 2011,NJN,2011-03-17,03-18-2011,2010-11,1,1,Mar 17 2011,NJN,1.0
3975,1281,Fri Nov 19 2010,9:00p,San Antonio Spurs,94,Utah Jazz,82,Box Score,,19332,,Nov 19 2010,UTA,2010-11-19,11-20-2010,2010-11,1,1,Nov 19 2010,UTA,1.0
3976,1171,Fri Nov 5 2010,7:00p,Milwaukee Bucks,94,Indiana Pacers,90,Box Score,,14115,,Nov 5 2010,IND,2010-11-05,11-06-2010,2010-11,1,1,Nov 5 2010,IND,1.0
3977,276,Wed Dec 8 2010,8:00p,Detroit Pistons,74,New Orleans Hornets,93,Box Score,,10823,,Dec 8 2010,NOH,2010-12-08,12-09-2010,2010-11,1,1,Dec 8 2010,NOH,1.0
3978,10778,Sat Jan 22 2011,7:30p,Utah Jazz,85,Philadelphia 76ers,96,Box Score,,14036,,Jan 22 2011,PHI,2011-01-22,01-23-2011,2010-11,1,1,Jan 22 2011,PHI,1.0
3979,10655,Wed Jan 5 2011,9:00p,Atlanta Hawks,110,Utah Jazz,87,Box Score,,19911,,Jan 5 2011,UTA,2011-01-05,01-06-2011,2010-11,1,1,Jan 5 2011,UTA,1.0
3980,314,Mon Dec 13 2010,9:00p,Golden State Warriors,95,Utah Jazz,108,Box Score,,19176,,Dec 13 2010,UTA,2010-12-13,12-14-2010,2010-11,1,1,Dec 13 2010,UTA,1.0
3981,10059,Fri Feb 11 2011,7:00p,Minnesota Timberwolves,105,Indiana Pacers,116,Box Score,,12559,,Feb 11 2011,IND,2011-02-11,02-12-2011,2010-11,1,1,Feb 11 2011,IND,1.0
3982,1303,Mon Nov 22 2010,9:00p,Sacramento Kings,83,Utah Jazz,94,Box Score,,18698,,Nov 22 2010,UTA,2010-11-22,11-23-2010,2010-11,1,1,Nov 22 2010,UTA,1.0
3983,1189,Sat Nov 6 2010,9:00p,Los Angeles Clippers,107,Utah Jazz,109,Box Score,2OT,19911,,Nov 6 2010,UTA,2010-11-06,11-07-2010,2010-11,1,1,Nov 6 2010,UTA,1.0
3984,8825,Tue Mar 1 2011,7:00p,Golden State Warriors,100,Indiana Pacers,109,Box Score,,9557,,Mar 1 2011,IND,2011-03-01,03-02-2011,2010-11,1,1,Mar 1 2011,IND,1.0
3985,434,Fri Dec 31 2010,3:00p,Washington Wizards,86,Indiana Pacers,95,Box Score,,13043,,Dec 31 2010,IND,2010-12-31,01-01-2011,2010-11,1,1,Dec 31 2010,IND,1.0
3986,279,Wed Dec 8 2010,9:00p,Miami Heat,111,Utah Jazz,98,Box Score,,19911,,Dec 8 2010,UTA,2010-12-08,12-09-2010,2010-11,1,1,Dec 8 2010,UTA,1.0
3987,9574,Sun Mar 6 2011,7:00p,Phoenix Suns,118,Oklahoma City Thunder,122,Box Score,OT,18203,,Mar 6 2011,OKC,2011-03-06,03-07-2011,2010-11,1,1,Mar 6 2011,OKC,1.0
3988,10803,Wed Jan 26 2011,7:00p,Memphis Grizzlies,88,New Jersey Nets,93,Box Score,,8866,,Jan 26 2011,NJN,2011-01-26,01-27-2011,2010-11,1,1,,,
3989,10676,Sat Jan 8 2011,8:00p,Memphis Grizzlies,100,Oklahoma City Thunder,109,Box Score,,18203,,Jan 8 2011,OKC,2011-01-08,01-09-2011,2010-11,1,1,,,
3990,427,Wed Dec 29 2010,10:30p,Utah Jazz,103,Los Angeles Clippers,95,Box Score,,19060,,Dec 29 2010,LAC,2010-12-29,12-30-2010,2010-11,1,1,Dec 29 2010,LAC,1.0
3991,9017,Sat Mar 26 2011,9:00p,Dallas Mavericks,94,Utah Jazz,77,Box Score,,19649,,Mar 26 2011,UTA,2011-03-26,03-27-2011,2010-11,1,1,Mar 26 2011,UTA,1.0
3992,294,Fri Dec 10 2010,9:00p,Orlando Magic,105,Utah Jazz,117,Box Score,,18765,,Dec 10 2010,UTA,2010-12-10,12-11-2010,2010-11,1,1,Dec 10 2010,UTA,1.0
3993,255,Sun Dec 5 2010,8:00p,Washington Wizards,108,Phoenix Suns,125,Box Score,,17430,,Dec 5 2010,PHX,2010-12-05,12-06-2010,2010-11,1,1,Dec 5 2010,PHX,1.0
3994,304,Sun Dec 12 2010,12:00p,Denver Nuggets,125,New York Knicks,129,Box Score,,19387,,Dec 12 2010,NYK,2010-12-12,12-13-2010,2010-11,1,1,Dec 12 2010,NYK,1.0
3995,262,Mon Dec 6 2010,9:00p,Memphis Grizzlies,85,Utah Jazz,94,Box Score,,19131,,Dec 6 2010,UTA,2010-12-06,12-07-2010,2010-11,1,1,Dec 6 2010,UTA,1.0
3996,9005,Fri Mar 25 2011,7:30p,Milwaukee Bucks,102,New York Knicks,96,Box Score,,19763,,Mar 25 2011,NYK,2011-03-25,03-26-2011,2010-11,1,1,Mar 25 2011,NYK,1.0
3997,10708,Thu Jan 13 2011,8:00p,Orlando Magic,124,Oklahoma City Thunder,125,Box Score,,18203,,Jan 13 2011,OKC,2011-01-13,01-14-2011,2010-11,1,1,Jan 13 2011,OKC,1.0
3998,9024,Sun Mar 27 2011,8:00p,Portland Trail Blazers,90,Oklahoma City Thunder,99,Box Score,,18203,,Mar 27 2011,OKC,2011-03-27,03-28-2011,2010-11,1,1,Mar 27 2011,OKC,1.0
3999,1255,Tue Nov 16 2010,7:00p,Atlanta Hawks,102,Indiana Pacers,92,Box Score,,11133,,Nov 16 2010,IND,2010-11-16,11-17-2010,2010-11,1,1,Nov 16 2010,IND,1.0
4000,1119,Wed Oct 27 2010,10:30p,Portland Trail Blazers,98,Los Angeles Clippers,88,Box Score,,18382,,Oct 27 2010,LAC,2010-10-27,10-28-2010,2010-11,1,1,Oct 27 2010,LAC,1.0
4001,356,Sun Dec 19 2010,1:00p,Atlanta Hawks,82,New Jersey Nets,89,Box Score,,11295,,Dec 19 2010,NJN,2010-12-19,12-20-2010,2010-11,1,1,Dec 19 2010,NJN,1.0
4002,9036,Tue Mar 29 2011,8:00p,Golden State Warriors,114,Oklahoma City Thunder,115,Box Score,OT,18203,,Mar 29 2011,OKC,2011-03-29,03-30-2011,2010-11,1,1,Mar 29 2011,OKC,1.0
4003,1244,Sun Nov 14 2010,7:00p,San Antonio Spurs,117,Oklahoma City Thunder,104,Box Score,,18203,,Nov 14 2010,OKC,2010-11-14,11-15-2010,2010-11,1,1,Nov 14 2010,OKC,1.0
4004,369,Mon Dec 20 2010,10:30p,Minnesota Timberwolves,90,Los Angeles Clippers,113,Box Score,,16053,,Dec 20 2010,LAC,2010-12-20,12-21-2010,2010-11,1,1,Dec 20 2010,LAC,1.0
4005,240,Fri Dec 3 2010,9:00p,Indiana Pacers,97,Phoenix Suns,105,Box Score,,16991,,Dec 3 2010,PHX,2010-12-03,12-04-2010,2010-11,1,1,Dec 3 2010,PHX,1.0
4006,9029,Mon Mar 28 2011,7:00p,Boston Celtics,100,Indiana Pacers,107,Box Score,,15932,,Mar 28 2011,IND,2011-03-28,03-29-2011,2010-11,1,1,Mar 28 2011,IND,1.0
4007,8942,Wed Mar 16 2011,9:00p,Minnesota Timberwolves,104,Utah Jazz,119,Box Score,,19465,,Mar 16 2011,UTA,2011-03-16,03-17-2011,2010-11,1,1,Mar 16 2011,UTA,1.0
4008,8873,Mon Mar 7 2011,7:30p,Utah Jazz,109,New York Knicks,131,Box Score,,19763,,Mar 7 2011,NYK,2011-03-07,03-08-2011,2010-11,1,1,Mar 7 2011,NYK,1.0
4009,316,Tue Dec 14 2010,7:00p,Philadelphia 76ers,82,New Jersey Nets,77,Box Score,,10151,,Dec 14 2010,NJN,2010-12-14,12-15-2010,2010-11,1,1,Dec 14 2010,NJN,1.0
4010,10781,Sat Jan 22 2011,8:00p,New York Knicks,98,Oklahoma City Thunder,101,Box Score,,18203,,Jan 22 2011,OKC,2011-01-22,01-23-2011,2010-11,1,1,Jan 22 2011,OKC,1.0
4011,10810,Wed Jan 26 2011,9:30p,San Antonio Spurs,112,Utah Jazz,105,Box Score,,19911,,Jan 26 2011,UTA,2011-01-26,01-27-2011,2010-11,1,1,Jan 26 2011,UTA,1.0
4012,10120,Wed Feb 23 2011,7:00p,Detroit Pistons,101,Indiana Pacers,102,Box Score,,12214,,Feb 23 2011,IND,2011-02-23,02-24-2011,2010-11,1,1,Feb 23 2011,IND,1.0
4013,8958,Fri Mar 18 2011,10:00p,Golden State Warriors,97,Phoenix Suns,108,Box Score,,18422,,Mar 18 2011,PHX,2011-03-18,03-19-2011,2010-11,1,1,Mar 18 2011,PHX,1.0
4014,9033,Mon Mar 28 2011,9:00p,Washington Wizards,100,Utah Jazz,95,Box Score,OT,19724,,Mar 28 2011,UTA,2011-03-28,03-29-2011,2010-11,1,1,Mar 28 2011,UTA,1.0
4015,10834,Sat Jan 29 2011,10:30p,Charlotte Bobcats,88,Los Angeles Clippers,103,Box Score,,18332,,Jan 29 2011,LAC,2011-01-29,01-30-2011,2010-11,1,1,Jan 29 2011,LAC,1.0
4016,1271,Thu Nov 18 2010,7:00p,Los Angeles Clippers,80,Indiana Pacers,107,Box Score,,12459,,Nov 18 2010,IND,2010-11-18,11-19-2010,2010-11,1,1,Nov 18 2010,IND,1.0
4017,428,Thu Dec 30 2010,7:00p,New York Knicks,103,Orlando Magic,112,Box Score,,19090,,Dec 30 2010,ORL,2010-12-30,12-31-2010,2010-11,1,1,Dec 30 2010,ORL,1.0
4018,8845,Fri Mar 4 2011,3:00p,Toronto Raptors,103,New Jersey Nets,116,Box Score,,18689,at London England,Mar 4 2011,NJN,2011-03-04,03-05-2011,2010-11,1,1,Mar 4 2011,NJN,1.0
4019,9000,Fri Mar 25 2011,7:00p,Sacramento Kings,110,Indiana Pacers,93,Box Score,,13813,,Mar 25 2011,IND,2011-03-25,03-26-2011,2010-11,1,1,Mar 25 2011,IND,1.0
4020,1150,Mon Nov 1 2010,10:30p,San Antonio Spurs,97,Los Angeles Clippers,88,Box Score,,14964,,Nov 1 2010,LAC,2010-11-01,11-02-2010,2010-11,1,1,Nov 1 2010,LAC,1.0
4021,322,Wed Dec 15 2010,7:00p,Los Angeles Lakers,109,Indiana Pacers,94,Box Score,,18165,,Dec 15 2010,IND,2010-12-15,12-16-2010,2010-11,1,1,Dec 15 2010,IND,1.0
4022,10848,Mon Jan 31 2011,10:30p,Milwaukee Bucks,98,Los Angeles Clippers,105,Box Score,,17218,,Jan 31 2011,LAC,2011-01-31,02-01-2011,2010-11,1,1,Jan 31 2011,LAC,1.0
4023,8844,Thu Mar 3 2011,10:30p,Denver Nuggets,103,Utah Jazz,101,Box Score,,19524,,Mar 3 2011,UTA,2011-03-03,03-04-2011,2010-11,1,1,Mar 3 2011,UTA,1.0
4024,10024,Sat Feb 5 2011,9:00p,Oklahoma City Thunder,121,Utah Jazz,105,Box Score,,19711,,Feb 5 2011,UTA,2011-02-05,02-06-2011,2010-11,1,1,Feb 5 2011,UTA,1.0
4025,8918,Sun Mar 13 2011,2:30p,Orlando Magic,111,Phoenix Suns,88,Box Score,,18091,,Mar 13 2011,PHX,2011-03-13,03-14-2011,2010-11,1,1,Mar 13 2011,PHX,1.0
4026,1144,Sun Oct 31 2010,1:00p,Miami Heat,101,New Jersey Nets,78,Box Score,,17086,,Oct 31 2010,NJN,2010-10-31,11-01-2010,2010-11,1,1,Oct 31 2010,NJN,1.0
4027,387,Thu Dec 23 2010,10:30p,Miami Heat,95,Phoenix Suns,83,Box Score,,18422,,Dec 23 2010,PHX,2010-12-23,12-24-2010,2010-11,1,1,Dec 23 2010,PHX,1.0
4028,9683,Mon Mar 21 2011,7:00p,Indiana Pacers,102,New Jersey Nets,98,Box Score,,13792,,Mar 21 2011,NJN,2011-03-21,03-22-2011,2010-11,1,1,Mar 21 2011,NJN,1.0
4029,333,Thu Dec 16 2010,7:00p,Washington Wizards,89,New Jersey Nets,97,Box Score,,10764,,Dec 16 2010,NJN,2010-12-16,12-17-2010,2010-11,1,1,Dec 16 2010,NJN,1.0
4030,10785,Sat Jan 22 2011,10:30p,Golden State Warriors,109,Los Angeles Clippers,113,Box Score,,19373,,Jan 22 2011,LAC,2011-01-22,01-23-2011,2010-11,1,1,Jan 22 2011,LAC,1.0
4031,9651,Wed Mar 16 2011,10:30p,Philadelphia 76ers,104,Los Angeles Clippers,94,Box Score,,19060,,Mar 16 2011,LAC,2011-03-16,03-17-2011,2010-11,1,1,Mar 16 2011,LAC,1.0
4032,8922,Mon Mar 14 2011,7:00p,Boston Celtics,79,New Jersey Nets,88,Box Score,,18711,,Mar 14 2011,NJN,2011-03-14,03-15-2011,2010-11,1,1,Mar 14 2011,NJN,1.0
4033,9605,Fri Mar 11 2011,7:00p,Los Angeles Clippers,98,New Jersey Nets,102,Box Score,OT,18711,,Mar 11 2011,NJN,2011-03-11,03-12-2011,2010-11,1,1,Mar 11 2011,NJN,1.0
4034,10648,Wed Jan 5 2011,7:00p,Chicago Bulls,94,New Jersey Nets,96,Box Score,,15025,,Jan 5 2011,NJN,2011-01-05,01-06-2011,2010-11,1,1,Jan 5 2011,NJN,1.0
4035,8880,Tue Mar 8 2011,7:00p,Philadelphia 76ers,110,Indiana Pacers,100,Box Score,,9466,,Mar 8 2011,IND,2011-03-08,03-09-2011,2010-11,1,1,Mar 8 2011,IND,1.0
4036,9548,Wed Mar 2 2011,10:30p,Houston Rockets,103,Los Angeles Clippers,106,Box Score,,19060,,Mar 2 2011,LAC,2011-03-02,03-03-2011,2010-11,1,1,Mar 2 2011,LAC,1.0
4037,8856,Sat Mar 5 2011,3:00p,Toronto Raptors,136,New Jersey Nets,137,Box Score,3OT,18689,at London England,Mar 5 2011,NJN,2011-03-05,03-06-2011,2010-11,1,1,Mar 5 2011,NJN,1.0
4038,382,Wed Dec 22 2010,8:00p,New Jersey Nets,91,New Orleans Hornets,105,Box Score,,15423,,Dec 22 2010,NOH,2010-12-22,12-23-2010,2010-11,1,1,Dec 22 2010,NOH,1.0
4039,8992,Wed Mar 23 2011,8:00p,Orlando Magic,111,New York Knicks,99,Box Score,,19763,,Mar 23 2011,NYK,2011-03-23,03-24-2011,2010-11,1,1,Mar 23 2011,NYK,1.0
4040,9610,Fri Mar 11 2011,8:00p,Detroit Pistons,94,Oklahoma City Thunder,104,Box Score,,18203,,Mar 11 2011,OKC,2011-03-11,03-12-2011,2010-11,1,1,Mar 11 2011,OKC,1.0
4041,9679,Sun Mar 20 2011,7:00p,Toronto Raptors,95,Oklahoma City Thunder,93,Box Score,,18203,,Mar 20 2011,OKC,2011-03-20,03-21-2011,2010-11,1,1,Mar 20 2011,OKC,1.0
4042,9041,Wed Mar 30 2011,7:00p,Houston Rockets,97,Philadelphia 76ers,108,Box Score,,16635,,Mar 30 2011,PHI,2011-03-30,03-31-2011,2010-11,1,1,Mar 30 2011,PHI,1.0
4043,1204,Tue Nov 9 2010,7:00p,Denver Nuggets,113,Indiana Pacers,144,Box Score,,11122,,Nov 9 2010,IND,2010-11-09,11-10-2010,2010-11,1,1,Nov 9 2010,IND,1.0
4044,8999,Thu Mar 24 2011,9:00p,New Orleans Hornets,121,Utah Jazz,117,Box Score,OT,18840,,Mar 24 2011,UTA,2011-03-24,03-25-2011,2010-11,1,1,Mar 24 2011,UTA,1.0
4045,10739,Mon Jan 17 2011,3:30p,Indiana Pacers,107,Los Angeles Clippers,114,Box Score,,15863,,Jan 17 2011,LAC,2011-01-17,01-18-2011,2010-11,1,1,Jan 17 2011,LAC,1.0
4046,1234,Sat Nov 13 2010,7:00p,Orlando Magic,91,New Jersey Nets,90,Box Score,,15086,,Nov 13 2010,NJN,2010-11-13,11-14-2010,2010-11,1,1,Nov 13 2010,NJN,1.0
4047,9567,Sat Mar 5 2011,10:30p,Denver Nuggets,94,Los Angeles Clippers,100,Box Score,,19060,,Mar 5 2011,LAC,2011-03-05,03-06-2011,2010-11,1,1,Mar 5 2011,LAC,1.0
4048,1122,Thu Oct 28 2010,10:30p,Phoenix Suns,110,Utah Jazz,94,Box Score,,19911,,Oct 28 2010,UTA,2010-10-28,10-29-2010,2010-11,1,1,Oct 28 2010,UTA,1.0
4049,8838,Wed Mar 2 2011,7:30p,New Orleans Hornets,88,New York Knicks,107,Box Score,,19763,,Mar 2 2011,NYK,2011-03-02,03-03-2011,2010-11,1,1,Mar 2 2011,NYK,1.0
4050,273,Wed Dec 8 2010,7:30p,Toronto Raptors,110,New York Knicks,113,Box Score,,19763,,Dec 8 2010,NYK,2010-12-08,12-09-2010,2010-11,1,1,Dec 8 2010,NYK,1.0
4051,293,Fri Dec 10 2010,9:00p,Portland Trail Blazers,101,Phoenix Suns,94,Box Score,,17284,,Dec 10 2010,PHX,2010-12-10,12-11-2010,2010-11,1,1,Dec 10 2010,PHX,1.0
4052,1354,Mon Nov 29 2010,8:00p,New Orleans Hornets,89,Oklahoma City Thunder,95,Box Score,,18203,,Nov 29 2010,OKC,2010-11-29,11-30-2010,2010-11,1,1,Nov 29 2010,OKC,1.0
4053,10706,Wed Jan 12 2011,10:30p,Miami Heat,105,Los Angeles Clippers,111,Box Score,,19803,,Jan 12 2011,LAC,2011-01-12,01-13-2011,2010-11,1,1,Jan 12 2011,LAC,1.0
4054,389,Sat Dec 25 2010,2:30p,Boston Celtics,78,Orlando Magic,86,Box Score,,19013,,Dec 25 2010,ORL,2010-12-25,12-26-2010,2010-11,1,1,Dec 25 2010,ORL,1.0
4055,1158,Wed Nov 3 2010,7:00p,Charlotte Bobcats,85,New Jersey Nets,83,Box Score,,11778,,Nov 3 2010,NJN,2010-11-03,11-04-2010,2010-11,1,1,Nov 3 2010,NJN,1.0
4056,8883,Tue Mar 8 2011,9:00p,Houston Rockets,110,Phoenix Suns,113,Box Score,,17363,,Mar 8 2011,PHX,2011-03-08,03-09-2011,2010-11,1,1,Mar 8 2011,PHX,1.0
4057,1164,Wed Nov 3 2010,9:00p,Toronto Raptors,108,Utah Jazz,125,Box Score,,17802,,Nov 3 2010,UTA,2010-11-03,11-04-2010,2010-11,1,1,Nov 3 2010,UTA,1.0
4058,1139,Sat Oct 30 2010,8:00p,Philadelphia 76ers,86,Indiana Pacers,99,Box Score,,18165,,Oct 30 2010,IND,2010-10-30,10-31-2010,2010-11,1,1,Oct 30 2010,IND,1.0
4059,8897,Thu Mar 10 2011,10:30p,Denver Nuggets,116,Phoenix Suns,97,Box Score,,17465,,Mar 10 2011,PHX,2011-03-10,03-11-2011,2010-11,1,1,Mar 10 2011,PHX,1.0
4060,9040,Wed Mar 30 2011,7:00p,Detroit Pistons,101,Indiana Pacers,111,Box Score,,9390,,Mar 30 2011,IND,2011-03-30,03-31-2011,2010-11,1,1,Mar 30 2011,IND,1.0
4061,9699,Wed Mar 23 2011,8:00p,Utah Jazz,94,Oklahoma City Thunder,106,Box Score,,18203,,Mar 23 2011,OKC,2011-03-23,03-24-2011,2010-11,1,1,Mar 23 2011,OKC,1.0
4062,217,Wed Dec 1 2010,7:00p,Oklahoma City Thunder,123,New Jersey Nets,120,Box Score,3OT,13108,,Dec 1 2010,NJN,2010-12-01,12-02-2010,2010-11,1,1,Dec 1 2010,NJN,1.0
4063,8928,Mon Mar 14 2011,9:00p,Philadelphia 76ers,107,Utah Jazz,112,Box Score,OT,19632,,Mar 14 2011,UTA,2011-03-14,03-15-2011,2010-11,1,1,Mar 14 2011,UTA,1.0
4064,10006,Fri Feb 4 2011,7:00p,Portland Trail Blazers,87,Indiana Pacers,100,Box Score,,11778,,Feb 4 2011,IND,2011-02-04,02-05-2011,2010-11,1,1,Feb 4 2011,IND,1.0
4065,10083,Sun Feb 13 2011,8:00p,Sacramento Kings,113,Phoenix Suns,108,Box Score,,17798,,Feb 13 2011,PHX,2011-02-13,02-14-2011,2010-11,1,1,Feb 13 2011,PHX,1.0
4066,10759,Wed Jan 19 2011,10:30p,Minnesota Timberwolves,111,Los Angeles Clippers,126,Box Score,,17793,,Jan 19 2011,LAC,2011-01-19,01-20-2011,2010-11,1,1,Jan 19 2011,LAC,1.0
